id,ids_prism,ids_bbref,ids_fangraphs,ids_mlbam,ids_nfbc,ids_sfbb,ids_yahoo,names_last,names_first,names_middle
m9dcywnyrm,m9dcywnyrm,englitr01,26148,663536,12424,,61859,English,Tristin,Hall
mdx9n2mv08,mdx9n2mv08,varshda01,19918,662139,10180,varshda01,10843,Varsho,Daulton,John
mekbydqmfw,mekbydqmfw,refsnro01,13770,608701,8929,refsnro01,9851,Refsnyder,Rob,Daniel
mepd7l2b1w,mepd7l2b1w,sosaed01,17022,624641,9557,sosaed01,10594,Sosa,Edmundo,Israel
mevlmvzy5m,mevlmvzy5m,slateau01,16153,596103,9669,slateau01,10719,Slater,Austin,Thomas
mg7nkwnsp4,mg7nkwnsp4,doylebr02,25479,686668,11653,doylebr02,12136,Doyle,Brenton,Edward
mgyrwrt5br,mgyrwrt5br,kellyme01,11156,518876,10506,kellyme01,11251,Kelly,Merrill,Merrill
mh83p87zld,mh83p87zld,blancda02,19779,680118,11474,blancda02,12619,Blanco,Dairon,
mjl228q9jd,mjl228q9jd,webblo01,17995,657277,10480,webblo01,11235,Webb,Logan,T.
mjnvvngmtm,mjnvvngmtm,jacqujo01,25178,682175,11806,,61871,Jacques,Joe,
mkb1mh7878,mkb1mh7878,coronke01,26244,685744,11995,,61684,Corona,Kenedy,Junior
mkcnspn9h8,mkcnspn9h8,oberba01,21224,641927,11159,oberba01,12096,Ober,Bailey,Bailey
mkcr4xfdyr,mkcr4xfdyr,pukaj01,19343,640462,9792,pukaj01,10548,Puk,A. J.,Jacob
mkz3jr8j88,mkz3jr8j88,davidlo01,25844,669722,10858,,11810,Davidson,Logan,Douglas
mlpf13z6g4,mlpf13z6g4,kirbyge01,25436,669923,10874,kirbyge01,11826,Kirby,George,Joseph
mmyzf9y6e8,mmyzf9y6e8,seymoia01,27932,693855,11420,seymoia01,60418,Seymour,Ian,Albert
mn0mngq5h0,mn0mngq5h0,castijo03,17169,620454,9911,castijo03,11032,Castillo,José,Gregorio
mnk5sxl050,mnk5sxl050,sirijo01,17452,642350,9907,sirijo01,10865,Siri,José,Alexander
mnljmcpjy8,mnljmcpjy8,willide03,15816,642207,10665,willide03,11628,Williams,Devin,Terran
mr0xcnlkym,mr0xcnlkym,ohlpi01,30179,701487,12432,,65272,Ohl,Pierson,Blaine
mryh64qwx4,mryh64qwx4,alcanke01,25971,682634,10406,alcanke01,11802,Alcántara,Kevin,
msx71d7e8m,msx71d7e8m,cabreos01,21707,665828,11391,cabreos01,12331,Cabrera,Oswaldo,Alberto
mszhv1nvth,mszhv1nvth,anthoro01,31812,701350,11948,anthoro01,60108,Anthony,Roman,Joseph
mt51fk88t4,mt51fk88t4,penaje02,21636,665161,11309,penaje01,11768,Peña,Jeremy,Joan
mt6fcs2xv0,mt6fcs2xv0,abelmi01,27756,690953,11632,abelmi01,12166,Abel,Mick,Stine
mwyjsxpjqd,mwyjsxpjqd,trivilo01,15043,642152,9885,trivilo01,10997,Trivino,Lou,Albert
mxllee20h0,mxllee20h0,gorema01,22201,669022,9973,gorema01,10940,Gore,MacKenzie,Evan
mxs2fflyg8,mxs2fflyg8,herrejo04,17040,645444,11321,herrejo04,12292,Herrera,José,Gregorio
mxvbdfhr04,mxvbdfhr04,rosaram01,15518,642708,9500,rosaram01,10233,Rosario,Amed,Amed
mxyhdlyz0w,mxyhdlyz0w,,sa3023053,690997,,,62935,McLean,Nolan,James
mydvrp54mr,mydvrp54mr,richaly01,24581,680689,11143,richaly01,11444,Richardson,Lyon,
mz04w003kh,mz04w003kh,johnspi01,13435,572955,8645,johnspi01,9559,Johnson,Pierce,William
mzlsxqxlz4,mzlsxqxlz4,scherma01,3137,453286,6837,scherma01,8193,Scherzer,Max,M.
mznyw2vkm8,mznyw2vkm8,bailepa01,27478,672275,11102,bailepa01,12054,Bailey,Patrick,Lee
n047zx56gw,n047zx56gw,altavda01,16507,656186,9440,altavda01,10378,Altavilla,Dan,
n07tkf7g10,n07tkf7g10,narvaca01,19722,665966,12012,narvaca01,60536,Narváez,Carlos,Luis
n0dl84h06h,n0dl84h06h,ogasash01,35324,829272,12224,ogasash01,65108,Ogasawara,Shinnosuke,
n15xjcvvmr,n15xjcvvmr,leclejo01,14524,600917,9239,leclejo01,10336,Leclerc,José,Ramon
n1k5x0snm4,n1k5x0snm4,baderha01,18030,664056,9710,baderha01,10591,Bader,Harrison,Joseph
n1xyrsmz2m,n1xyrsmz2m,desclan01,13050,543101,8786,desclan01,9703,DeSclafani,Anthony,J.
n2pgdkklxm,n2pgdkklxm,willilu01,19931,663897,11017,willilu01,12207,Williams,Luke,Daniel
n49r8t805d,n49r8t805d,nastrni01,29833,680897,11900,nastrni01,60233,Nastrini,Nick,
n4bgm3y58m,n4bgm3y58m,,sa3014461,690984,12275,,12404,Halpin,Petey,Lyndon
n4p7pn0prr,n4p7pn0prr,brasiry01,5615,518489,8481,brasiry01,9388,Brasier,Ryan,David
n57f3htvtd,n57f3htvtd,veenza01,27770,691728,11331,veenza01,12133,Veen,Zac,Richard
n5w4wsqyvw,n5w4wsqyvw,tidwebl01,31701,694918,12392,tidwebl01,60280,Tidwell,Blade,Blade
n74xvsg06r,n74xvsg06r,chapaan01,21797,665953,11780,chapaan01,61382,Chaparro,Andrés,Alfonso
n75epejnew,n75epejnew,hartky01,19646,606996,10759,hartky01,11684,Hart,Kyle,Patrick
n7n57hvnlm,n7n57hvnlm,smithpa04,19892,656976,10309,smithpa04,10842,Smith,Pavin,Joe
n8d3smnrj0,n8d3smnrj0,pfaadbr01,27782,694297,11586,pfaadbr01,60056,Pfaadt,Brandon,Connor
n95ymqdq2m,n95ymqdq2m,foscuju01,27501,679822,11770,foscuju01,12080,Foscue,Justin,Connor
nbnqnmdn7h,nbnqnmdn7h,santogr01,21894,666619,11166,santogr01,11537,Santos,Gregory,Omar
nbyy6ydrs0,nbyy6ydrs0,buehlwa01,19374,621111,9764,buehlwa01,10509,Buehler,Walker,Anthony
nc2ywrpvsw,nc2ywrpvsw,kineris01,16512,643396,9863,kineris01,10992,Kiner-Falefa,Isiah,
nc9m76pl3m,nc9m76pl3m,paredis01,20036,670623,10218,paredis01,10881,Paredes,Isaac,Edgardo
nceemqljww,nceemqljww,freemfr01,5361,518692,7793,freemfr01,8658,Freeman,Freddie,Charles
nd0e97l7gd,nd0e97l7gd,brennwi02,25660,686823,11578,brennwi02,12703,Brennan,Will,Daniel
nd4j0zm7m8,nd4j0zm7m8,hummeco01,19458,669450,11332,hummeco01,12348,Hummel,Cooper,Everett
ne5bf71l18,ne5bf71l18,milleer01,26252,669062,11987,milleer01,11815,Miller,Erik,Christopher
nevvkl475w,nevvkl475w,kowarja01,21549,663804,10222,kowarja01,11320,Kowar,Jackson,Alexander
nkp3hft3dw,nkp3hft3dw,roberda11,21229,642016,11433,,61590,Robert,Daniel,McGee
nkqgwnp0wr,nkqgwnp0wr,estevca01,14542,608032,9294,estevca01,10274,Estévez,Carlos,Samuel
nkx2ejreqh,nkx2ejreqh,lugose01,12447,607625,9312,lugose01,10326,Lugo,Seth,Seth
nl690wwwbw,nl690wwwbw,,sa3014535,690978,11757,,12150,Fulton,Dax,James
nlbz695b84,nlbz695b84,freelal01,31665,690976,12231,freelal01,62354,Freeland,Alex,Chance
nlp0ddpbqd,nlp0ddpbqd,wiemejo01,27690,686894,11406,wiemejo01,12589,Wiemer,Joey,Daryl
nmmmvsc8m4,nmmmvsc8m4,dreyeja01,30249,676263,12296,,62262,Dreyer,Jack,Andrew
nmxxb4sdpd,nmxxb4sdpd,spencmi01,27707,687765,12002,spencmi01,61384,Spence,Mitch,Perry
nnfe21j10h,nnfe21j10h,thomaal01,23792,677950,10126,thomaal01,11267,Thomas,Alek,
nph8ql4n0r,nph8ql4n0r,luciama01,25616,682617,10415,luciama01,11388,Luciano,Marco,Jose
npxcq4qv3r,npxcq4qv3r,degeubr01,23592,676969,11072,degeubr01,12032,de Geus,Brett,
nqh6jhwzxw,nqh6jhwzxw,grishtr01,18564,663757,10658,grishtr01,10522,Grisham,Trent,Marcus
nrdrnyhtx4,nrdrnyhtx4,,sa3007223,676571,12423,,62678,Poulin,PJ,Arthur
nt7wqcw50r,nt7wqcw50r,lowejo01,19953,666139,10254,lowejo01,10601,Lowe,Josh,Edward
nvzxjzbhlr,nvzxjzbhlr,campulu01,22217,669134,11043,campulu01,11527,Campusano,Luis,Genaro
nw61lv5hd4,nw61lv5hd4,blackpa01,14739,621112,9578,blackpa01,10756,Blackburn,Paul,Cady
nwm8ckfedm,nwm8ckfedm,winanal01,21238,642216,11829,winanal01,61632,Winans,Allan,Lee
nxfq9hzfbm,nxfq9hzfbm,kossch01,27653,683766,12370,,60111,Koss,Christian,
nxl2zdyx50,nxl2zdyx50,ramirag01,26546,682663,11985,ramirag01,61818,Ramírez,Agustín,
nz21gwvw3w,nz21gwvw3w,hindsre01,27493,677956,11113,hindsre01,11748,Hinds,Rece,Xola
nz6becgepd,nz6becgepd,faircst01,20321,656413,10963,faircst01,11289,Fairchild,Stuart,Alexander
nzz6h8mv90,nzz6h8mv90,waldike01,27681,686610,11422,waldike01,12495,Waldichuk,Ken,Dieter
p0v5xd8qdr,p0v5xd8qdr,gurrilo01,19238,666971,9475,gourrlo01,10616,Gurriel,Lourdes,Yunielki
p1m7kldmcr,p1m7kldmcr,perallu01,24203,678821,12163,,64787,Peralta,Luis,David
p2dbycs0sw,p2dbycs0sw,bellobr01,23920,678394,11362,bellobr01,12330,Bello,Brayan,
p2knbj95gd,p2knbj95gd,waltebr01,26056,687888,11608,waltebr01,12378,Walter,Brandon,Lee
p3m0zebjsw,p3m0zebjsw,dingldi01,27464,693307,10920,dingldi01,11928,Dingler,Dillon,Dillon
p40y9cnj2m,p40y9cnj2m,winnco01,22113,668390,10167,winnco01,11404,Winn,Cole,Robert
p4y1zfv91r,p4y1zfv91r,wheelza01,10310,554430,8235,wheelza01,9124,Wheeler,Zack,Harrison
p56vtymyj8,p56vtymyj8,ozunama01,10324,542303,8478,ozunama01,9385,Ozuna,Marcell,
p5glmrbbg4,p5glmrbbg4,bassich01,12304,605135,8879,bassich01,9799,Bassitt,Chris,M.
p6cy0rtegh,p6cy0rtegh,leeju01,33824,808982,11903,leeju01,63494,Lee,Jung Hoo,
p7eqnn120m,p7eqnn120m,blackma01,30171,696131,11888,blackma01,60647,Black,Mason,Peter
p7fjr8z8vr,p7fjr8z8vr,matsuyu01,33826,673513,11928,matsuyu01,63515,Matsui,Yuki,
p7s9h4sb6w,p7s9h4sb6w,trevijo01,16725,624431,9862,trevijo01,11045,Trevino,Jose,
p7thkhev88,p7thkhev88,gausmke01,14107,592332,8427,gausmke01,9334,Gausman,Kevin,John
p7vexf8j64,p7vexf8j64,lawreca01,11121,596271,9643,lawreca01,10677,Lawrence,Casey,Lee
p894hpp6c4,p894hpp6c4,callity01,27497,682997,11142,,11747,Callihan,Tyler,
p8fcx1d9g4,p8fcx1d9g4,ruizjo01,14552,614179,9543,ruizjo01,10767,Ruiz,José,Rafael
p8jldm4mhh,p8jldm4mhh,,sa3005478,677578,10157,,11493,Rodríguez,Carlos,David
p8xj72z5vh,p8xj72z5vh,mejiaju01,23237,675848,11975,,63479,Mejia,Juan,Manuel
p9epprqrn4,p9epprqrn4,feduchu01,23372,676439,11779,,61268,Feduccia,Hunter,
p9f6wxmcth,p9f6wxmcth,yepezju01,18400,660766,11302,yepezju01,12283,Yepez,Juan,David
pdk1b1bqth,pdk1b1bqth,flexech01,13896,623167,9502,flexech01,10769,Flexen,Chris,John
pdy7g1pej8,pdy7g1pej8,hernada04,26224,687231,11920,hernada04,60638,Hernaiz,Darell,Giovan
pf9b67ye34,pf9b67ye34,,sa3016584,692013,12287,,64816,Baez,Henry,Manuel
pg20jkj5ch,pg20jkj5ch,henryco01,27570,669371,11423,,12182,Henry,Cole,Cole
pgx3zt8ykm,pgx3zt8ykm,palisja01,31598,669449,12416,,63999,Palisch,Jake,Benjamin
pgyl33bqx0,pgyl33bqx0,taylosa04,22274,669392,11640,taylosa01,12575,Taylor,Samad,Jahad
phc2e77c7d,phc2e77c7d,uribeab01,25327,682842,11664,uribeab01,12746,Uribe,Abner,Brismaury
pjf3yjtf64,pjf3yjtf64,wittbo02,25764,677951,10932,wittbo02,11771,Witt,Bobby,Andrew
pkyjbg0bmm,pkyjbg0bmm,shentau01,25425,668853,10869,shentau01,11994,Shenton,Austin,P.
pkzcf2k7eh,pkzcf2k7eh,alvaryo01,19556,670541,10367,alvaryo01,10883,Álvarez,Yordan,Ruben
pl257qjkg0,pl257qjkg0,quijajo01,19200,650671,10465,quijajo01,11217,Quijada,José,Gregorio
pmr920kpqw,pmr920kpqw,montgma01,29770,682254,11621,montgma01,60412,Montgomery,Mason,Jack
pnbqvzj9zw,pnbqvzj9zw,alvarjo03,17780,621237,9515,alvarjo03,10692,Alvarado,José,Antonio
pp5vxxcrbr,pp5vxxcrbr,fermijo02,33908,820862,12386,,65071,Fermin,José,Miguel
ppspvvys3r,ppspvvys3r,blubaaj01,31764,805123,12389,blubaaj01,63868,Blubaugh,AJ,Joseph
pq5j23nxyd,pq5j23nxyd,foleyja01,19531,671345,11127,foleyja01,12204,Foley,Jason,Joseph
pqkjxtl6mm,pqkjxtl6mm,blackty01,29949,672012,11890,blackty01,12478,Black,Tyler,Alexander
pr2r5vzrqm,pr2r5vzrqm,ohtansh01,19755,660271,9810,ohtansh01,10835,Ohtani,Shohei,
psd38jm638,psd38jm638,rodrima01,20794,655889,10778,rodrima01,11699,Rodríguez,Manuel,De Jesus
psfyv7mrmr,psfyv7mrmr,wilsoja05,33266,805779,12127,wilsoja05,62976,Wilson,Jacob,
psxn489fe4,psxn489fe4,ruizes01,21780,665923,10193,ruizes01,11378,Ruiz,Esteury,
pvbszcz9g8,pvbszcz9g8,mcguire01,15674,624512,8699,mcguire01,9615,McGuire,Reese,Jackson
pw4sbcynl4,pw4sbcynl4,feddeer01,17425,607200,9719,feddeer01,10229,Fedde,Erick,James
pwrkg93mpw,pwrkg93mpw,luxga01,19955,666158,10203,luxga01,10511,Lux,Gavin,Thomas
px9bpr5z44,px9bpr5z44,bakerda02,29912,671117,12174,,61820,Baker,Darren,John
py6gk7wz4h,py6gk7wz4h,hagenju01,21546,663795,12255,,61744,Hagenman,Justin,Michael
pyfxmgpcq8,pyfxmgpcq8,tawati01,29571,694374,12250,tawati01,60064,Tawa,Tim,John
pyhd7c8218,pyhd7c8218,boydma01,15440,571510,9087,boydma01,10011,Boyd,Matt,Robert
pynsy55pkw,pynsy55pkw,whiseca01,31676,687931,11956,whiseca01,60381,Whisenhunt,Carson,Lee
pz3pjfg91r,pz3pjfg91r,raleybr01,10061,548384,8363,raleybr01,9262,Raley,Brooks,Lee
pzxp7swn1r,pzxp7swn1r,leebr02,31595,686797,11740,leebr02,60266,Lee,Brooks,Thomas
q0y1w8nkw4,q0y1w8nkw4,bauerja01,15194,641343,9788,bauerja01,10600,Bauers,Jake,Christopher
q1563m03mr,q1563m03mr,amayami01,21693,665804,10290,amayami01,11075,Amaya,Miguel,Antonio
q1djl3rcbw,q1djl3rcbw,romerjo01,19574,668941,10528,romerjo01,10931,Romero,JoJo,Abel
q1nn7wwjxh,q1nn7wwjxh,murdono01,27908,668716,12315,,12448,Murdock,Noah,James
q5ejyyvekw,q5ejyyvekw,bryankr01,15429,592178,8644,bryankr01,9558,Bryant,Kris,Lee
q5knkk216h,q5knkk216h,confomi01,16376,624424,8954,confomi01,9875,Conforto,Michael,Thomas
q5x396c1kw,q5x396c1kw,scholje01,19205,669947,11784,,60630,Scholtens,Jesse,
q61vhqk4zm,q61vhqk4zm,raleylu01,19354,670042,10764,raleylu01,11348,Raley,Luke,John
q62ne8ktf4,q62ne8ktf4,murphch01,26214,669684,11710,murphch01,12376,Murphy,Chris,Michael
q77plhe2td,q77plhe2td,newmake01,17696,621028,10078,newmake01,10564,Newman,Kevin,Bradley
q7t1jr9mq0,q7t1jr9mq0,suarero01,30115,663158,11407,suarero01,12354,Suarez,Robert,Alexander
q7x0q4jqg8,q7x0q4jqg8,hernate01,13066,606192,9428,hernate01,10366,Hernández,Teoscar,Jose
q8hlbnksmm,q8hlbnksmm,wilesna01,25474,686249,12385,,63721,Wiles,Nathan,Daniel
q8xmt7ee0m,q8xmt7ee0m,allarko01,18694,663465,9790,allarko01,10422,Allard,Kolby,Kenneth
q9521qe6fr,q9521qe6fr,hahnje01,13287,534910,8803,hahnje01,9721,Hahn,Jesse,Allen
q9pq2qsyxm,q9pq2qsyxm,francbo01,20548,670102,11130,francbo01,12085,Francis,Bowden,Bowden
qbftkmzfj0,qbftkmzfj0,matthze01,31827,805673,12148,matthze01,63601,Matthews,Zebby,Zebulon
qc5gs3y5dr,qc5gs3y5dr,ashcrgr01,27552,668933,11417,ashcrgr01,12392,Ashcraft,Graham,Graham
qcs9tjzhkm,qcs9tjzhkm,wilsobr02,19990,669060,10082,wilsobr02,10846,Wilson,Bryse,Everett
qcxb7jtf24,qcxb7jtf24,smithjo11,26396,669701,11441,smithjo11,12562,Smith,Josh,Harris
qdbjwszv34,qdbjwszv34,cookbi01,29573,695257,12180,cookbi01,62430,Cook,Billy,Monroe
qdhdpz20qd,qdhdpz20qd,nolaau01,15941,543592,9504,nolaau01,11599,Nola,Austin,Kyle
qgtts42snm,qgtts42snm,stevech02,29614,677060,12093,,62197,Stevens,Chad,David
qj8x9ke8nw,qj8x9ke8nw,kerkeor01,31776,689147,11876,kerkeor01,60329,Kerkering,Orion,Orion
qkq6ml8c1m,qkq6ml8c1m,machama01,11493,592518,7891,machama01,9111,Machado,Manny,Arturo
qkxwwlncj0,qkxwwlncj0,triolja01,25807,669707,11668,triolja01,12758,Triolo,Jared,Robert
qm48vewwzh,qm48vewwzh,yorkeni01,27504,694377,11145,yorkeni01,12123,Yorke,Nick,Anthony
qmcteey278,qmcteey278,brantro01,10655,542963,8369,brantro01,9265,Brantly,Rob,Jacob
qpjtx9jxe0,qpjtx9jxe0,manoaal01,26410,666201,10854,manoaal01,11854,Manoah,Alek,Isaac
qq3bcfq948,qq3bcfq948,rolisry01,22200,669020,10323,,11301,Rolison,Ryan,Perry
qqdfc9elj8,qqdfc9elj8,,sa3018117,694331,12294,,60179,Mattison,Tyler,James
qqmnssb8bm,qqmnssb8bm,colliis01,25477,686555,12179,colliis01,61866,Collins,Isaac,Michael
qqvxjt44n0,qqvxjt44n0,stottbr01,26294,681082,11086,stottbr01,11817,Stott,Bryson,Jeremy
qr62twjc2d,qr62twjc2d,vargaca01,22915,672841,10158,,12093,Vargas,Carlos,Miguel
qr7vfznrhr,qr7vfznrhr,abbotan01,29911,671096,11802,abbotan01,12395,Abbott,Andrew,Cole
qrhp3f9tyw,qrhp3f9tyw,skubata01,22267,669373,10711,skubata01,11763,Skubal,Tarik,Daniel
qsddwgvrsm,qsddwgvrsm,zeferry01,25420,666171,12164,zeferry01,61375,Zeferjahn,Ryan,Joseph
qt4b70wfzm,qt4b70wfzm,basabos01,23985,678545,11691,basabos01,12738,Basabe,Osleivis,Jose
qtqbkdclz4,qtqbkdclz4,steersp01,26323,668715,11556,steersp01,12688,Steer,Spencer,Gordon
qwexd7091d,qwexd7091d,kochaja01,27688,686799,11967,kochaja01,11774,Kochanowicz,Jack,Von
qx315nnb8d,qx315nnb8d,gibsoky01,10123,502043,8026,gibsoky01,8864,Gibson,Kyle,Benjamin
qz278pd9bh,qz278pd9bh,grayso01,12768,543243,8546,grayso01,9459,Gray,Sonny,Douglas
qzb3pj78f4,qzb3pj78f4,semiema01,12533,543760,8602,semiema01,9517,Semien,Marcus,Andrew
r0k8yb38xw,r0k8yb38xw,,sa3007740,669236,10234,,11325,Jackson,Jeremiah,
r16fl66vyd,r16fl66vyd,chishja01,20454,665862,10231,chishja01,10839,Chisholm,Jazz,Hermis Arrington
r1ssj2367w,r1ssj2367w,arciaor01,13185,606115,8950,arciaor01,9871,Arcia,Orlando,Jesus
r2lxcj1d78,r2lxcj1d78,clarkde02,29858,672016,12241,clarkde02,12504,Clarke,Denzel,Leslie
r3we79jt0w,r3we79jt0w,valdeen01,21716,665839,11626,valdeen01,12711,Valdez,Enmanuel,
r5qf9b4ch4,r5qf9b4ch4,roberwi02,25467,683770,12409,,61943,Robertson,Will,Will
r615784ler,r615784ler,hendegu01,26289,683002,11108,hendegu01,11731,Henderson,Gunnar,Randal
r6mm18d1rm,r6mm18d1rm,shewmbr01,25817,669699,10848,shewmbr01,11729,Shewmake,Braden,Jack
r6yy5dgt6m,r6yy5dgt6m,campbis01,25551,663462,10871,,11825,Campbell,Isaiah,Lyn
r7zd3dkgym,r7zd3dkgym,reyespa01,16357,622569,10098,reyespa01,11153,Reyes,Pablo,
r8bj7lfsgh,r8bj7lfsgh,stoweky01,26151,669065,11414,stoweky01,11733,Stowers,Kyle,Jacob
r8ee5y7w68,r8ee5y7w68,sandrja01,25158,682144,12412,,63714,Sandridge,Jayvien,
r8q3t44xzw,r8q3t44xzw,meyerma01,27474,676974,10832,meyerma01,12015,Meyer,Max,Thomas
r9p13hzbkw,r9p13hzbkw,haaseer01,14111,606992,9831,haaseer01,11077,Haase,Eric,Michael
r9ygrfp4k0,r9ygrfp4k0,capravi01,25040,681962,11460,capravi01,12607,Capra,Vinny,James
r9z6fpypf8,r9z6fpypf8,tellero01,15679,642133,9880,tellero01,10620,Tellez,Rowdy,John
rczxkq2kzw,rczxkq2kzw,rodenal01,31564,702176,12210,rodenal01,60467,Roden,Alan,Eric
rd7xqsm3gr,rd7xqsm3gr,ramoshe02,22515,671218,10213,ramoshe01,10944,Ramos,Heliot,Lemuel
rdwswldhkw,rdwswldhkw,mooredy01,18042,664238,10444,mooredy01,11172,Moore,Dylan,Scott
redhqhzt0r,redhqhzt0r,jobeja01,30203,695549,11897,jobeja01,12422,Jobe,Jackson,William
rfj3dnzy08,rfj3dnzy08,garciad02,19287,666969,9964,garciad02,11127,García,Adolis,Adolis
rfl25845e8,rfl25845e8,allenni02,22277,669397,10857,allenni02,11359,Allen,Nick,Ryan
rg0yw6jtsd,rg0yw6jtsd,loutory01,29521,702795,12090,,60407,Loutos,Ryan,William
rgybjsx3n8,rgybjsx3n8,tolbety01,25779,686475,12374,,61637,Tolbert,Tyler,Mangual
rh5nq1f89d,rh5nq1f89d,sborzjo01,18323,622250,10487,sborzjo01,11214,Sborz,Josh,Alan
rj18fb3jp0,rj18fb3jp0,irvinja01,21504,663623,10976,irvinja01,11560,Irvin,Jake,David
rjcjn7jlt4,rjcjn7jlt4,thomaco03,31855,687515,12199,thomaco03,60311,Thomas,Colby,Grant
rk3ewvzc5w,rk3ewvzc5w,youngda02,18439,664849,10015,,12609,Young,Danny,Alexander
rmqx02kh0h,rmqx02kh0h,friedma01,13743,608331,8704,friedma01,9620,Fried,Max,Dorian
rnt2htk9f4,rnt2htk9f4,smithdr01,17755,622098,10047,smithdr01,11050,Smith,Drew,David
rnt4bk9tq0,rnt4bk9tq0,lazarma01,23426,676661,12146,,63454,Lazar,Max,
rps8gshx90,rps8gshx90,pinaro01,23091,673820,12413,,12459,Piña,Robinson,
rqhj9d5cem,rqhj9d5cem,hedgeau01,12976,595978,8431,hedgeau01,9336,Hedges,Austin,Charles
rsb5jj8yv4,rsb5jj8yv4,johnsse01,26020,686751,11141,,11844,Johnson,Seth,William
rsq51dk9sw,rsq51dk9sw,oviedjo01,22487,670912,10892,oviedjo01,11838,Oviedo,Johan,
rssqmxw6pd,rssqmxw6pd,alcansa01,18684,645261,9754,alcansa01,10597,Alcántara,Sandy,
rt2xnr6kj4,rt2xnr6kj4,mailelu01,13355,571912,9143,mailelu01,10068,Maile,Luke,Richard
rt71d68yf8,rt71d68yf8,contrlu01,25839,664351,12105,,61854,Contreras,Luis,Eduardo
rvbv82056d,rvbv82056d,arraelu01,18568,650333,10481,arraelu01,11221,Arráez,Luis,Sangel
ry58vpbpm8,ry58vpbpm8,garabge01,19835,642520,12092,,64463,Garabito,Gerson,Yeris
ryexgvc6h8,ryexgvc6h8,jeffery01,24618,680777,10946,jeffery01,11794,Jeffers,Ryan,Michael
rzc5l2strh,rzc5l2strh,speiega01,17170,642100,10688,speiega01,11653,Speier,Gabe,James
rzrz4zgykr,rzrz4zgykr,severlu01,15890,622663,8958,severlu01,9879,Severino,Luis,
s0zpdbgl6m,s0zpdbgl6m,ariaslu01,23811,678215,12245,,61273,Arias,Luarbert,Elias
s3n0jzl4br,s3n0jzl4br,gibsoca01,31815,806188,12382,,61279,Gibson,Cade,Michael
s3s8zspnew,s3s8zspnew,tarnofr01,23324,676206,11335,tarnofr01,11424,Tarnok,Freddy,Michael
s3tx9ee770,s3tx9ee770,baezja01,12979,595879,8643,baezja01,9557,Báez,Javier,Javier
s4h64n1nz8,s4h64n1nz8,seiglan01,23802,678011,10136,,11356,Seigler,Anthony,
s57qqmxl0w,s57qqmxl0w,martini01,12730,607259,8748,martini01,9651,Martínez,Nick,Andres
s624zhmwc0,s624zhmwc0,janseke01,3096,445276,7931,janseke01,8758,Jansen,Kenley,Geronimo
s6c7f2z5er,s6c7f2z5er,,sa3015446,692414,11991,,63481,Curet,Yoniel,
s6fjsmd344,s6fjsmd344,molinan01,26952,683627,12003,,60035,Molina,Anthony,Jose
s6lm39htnd,s6lm39htnd,warrewi01,30182,701542,11898,warrewi01,60295,Warren,Will,Harper
s8nhhe2t1d,s8nhhe2t1d,cabaljo01,23401,676609,11786,cabaljo01,60776,Caballero,José,
s9t7l9ngh8,s9t7l9ngh8,,sa3007471,676510,12411,,61336,Hoffman,Nolan,
sb8cee8thh,sb8cee8thh,snellbl01,13543,605483,9328,snellbl01,10148,Snell,Blake,Ashton
sbtctz9r9d,sbtctz9r9d,norbyco01,29592,681393,11603,norbyco01,12370,Norby,Connor,David
sc9gd99vkm,sc9gd99vkm,matonph01,18064,664208,9677,matonph01,10729,Maton,Phil,Louis
sdpdcq9hn4,sdpdcq9hn4,hampsga01,19262,641658,9983,hampsga01,10873,Hampson,Garrett,Reese
sfgeckkdgr,sfgeckkdgr,giolilu01,15474,608337,8724,giolilu01,9640,Giolito,Lucas,F.
sfh16ljyxr,sfh16ljyxr,mikolmi01,9803,571945,9819,mikolmi01,9173,Mikolas,Miles,Tice
sfzm35svdr,sfzm35svdr,delosye01,21420,660787,11476,delosye01,12620,De los Santos,Yerry,Paulino
shpt3nvvld,shpt3nvvld,povicca01,30055,700249,11924,povicca01,60658,Povich,Cade,Jackie
sj139t1dn8,sj139t1dn8,teelky01,33549,691019,11901,teelky01,62979,Teel,Kyle,Henry
sjey1nz9r0,sjey1nz9r0,kahnlto01,11384,592454,8736,kahnlto01,9653,Kahnle,Tommy,Robert
sjphbq4mqr,sjphbq4mqr,jonesgr02,25448,675659,11692,,11845,Jones,Greg,
sjxeeswjlw,sjxeeswjlw,wiselbr01,27735,689172,11768,wiselbr01,12735,Wisely,Brett,Michael
skknr6r6nh,skknr6r6nh,raleica01,21534,663728,10866,raleica01,11531,Raleigh,Cal,John
slbkt2y2e8,slbkt2y2e8,canhama01,11445,592192,8977,canhama01,9898,Canha,Mark,David
slqsl23v80,slqsl23v80,mesavi01,25999,683748,10840,,60246,Mesa,Victor,
smdwhr99mm,smdwhr99mm,nanceto01,19178,667297,11215,,12199,Nance,Tommy,Andrew
sme4ky5n5r,sme4ky5n5r,romodr01,27763,691011,11914,romodr01,12134,Romo,Drew,Arthur
sn96msenxh,sn96msenxh,palacri01,24589,680700,10425,palacri01,12316,Palacios,Richie,Jordan
snkqz1bwed,snkqz1bwed,svansma01,29629,694335,12266,,63308,Svanson,Matt,Patrick
sp8f7ws9r4,sp8f7ws9r4,nelsory01,26253,669194,11326,nelsory01,12356,Nelson,Ryne,Tanner
